,means,stds,params,Model,Recall,F1_Score,Iteration,AUC
0,0.7781356637536414,0.0360404055507157,{'var_smoothing': 0.12067926406393285},GaussianNB,0.6842857142857144,0.7093407139758267,2,0.8173189033189034
0,0.7380774032459425,0.0845093184426397,"{'early_stopping': False, 'eta0': 0.1, 'max_iter': 100, 'penalty': 'l1'}",Perceptron,0.7078991596638655,0.6656741648117259,2,0.7360958888605947
0,0.7960882230545151,0.0389057392821992,"{'C': 1.0, 'max_iter': 1000, 'penalty': 'l2'}",LinearSVC,0.6957983193277312,0.7146810259401181,2,0.8549889935772288
0,0.8061880982105699,0.0337913868427662,"{'alpha': 1, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'penalty': 'l2'}",SGDClassifier,0.5964705882352941,0.7003321082009026,2,0.8508505786152846
0,0.8215563878485226,0.0401464861849132,"{'criterion': 'gini', 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'best'}",DecisionTreeClassifier,0.7166386554621849,0.743771262431046,2,0.8318761848173614
0,0.8353766125676237,0.035897131684909,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 1000}",RandomForestClassifier,0.7281512605042016,0.7709113281637205,2,0.8701393486687603
0,0.8398668331252601,0.0347050049972504,"{'colsample_bytree': 1.0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 2000, 'subsample': 1.0, 'use_label_encoder': False}",XGBClassifier,0.7311764705882353,0.7670824382358225,2,0.8722058116175763
0,0.797215980024969,0.0405428240032421,"{'C': 1.0, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",Logistic_Regression,0.7075630252100841,0.727478722841226,3,0.8543489799960389
0,0.8163087806908034,0.0368523097370202,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",SVC,0.6230252100840337,0.7180885320165749,3,0.8567143140084317
0,0.7998543487307532,0.0301095554921711,{'var_smoothing': 0.6551285568595508},GaussianNB,0.6171428571428571,0.7101185656562727,3,0.8450424695130577
0,0.7646858094049104,0.0804981439393954,"{'early_stopping': False, 'eta0': 0.1, 'max_iter': 100, 'penalty': 'l1'}",Perceptron,0.5679831932773108,0.5539072820726924,3,0.8188143904026257
0,0.7990844777361633,0.0428199606072043,"{'C': 0.1, 'max_iter': 10, 'penalty': 'l2'}",LinearSVC,0.6987394957983193,0.7248483465600991,3,0.8540217864923747
0,0.8016937161880981,0.0432570089624405,"{'alpha': 0.001, 'learning_rate': 'optimal', 'loss': 'log', 'penalty': 'l1'}",SGDClassifier,0.6847058823529413,0.7052586669004592,3,0.8555923662394249
0,0.8208031627132751,0.0395623939745553,"{'criterion': 'gini', 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'best'}",DecisionTreeClassifier,0.7166386554621849,0.7426038956510997,3,0.8325763234586765
0,0.8364877236787349,0.0330717074753509,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",RandomForestClassifier,0.733781512605042,0.7748101325633667,3,0.8648735251676427
0,0.8391177694548481,0.0351184091827632,"{'colsample_bytree': 1.0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 2000, 'subsample': 1.0, 'use_label_encoder': False}",XGBClassifier,0.7311764705882353,0.7670824382358225,3,0.8720999915117563
0,0.8047066167290885,0.0376708634627694,"{'C': 0.01, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",Logistic_Regression,0.6432773109243698,0.7130301901198234,4,0.8532877231700761
0,0.8166666666666667,0.0402912855608137,"{'C': 1.0, 'gamma': 'scale', 'kernel': 'rbf'}",SVC,0.6490756302521009,0.7255097389016337,4,0.864342642107348
0,0.7796296296296296,0.0375996592436796,{'var_smoothing': 0.0517947467923121},GaussianNB,0.73109243697479,0.7167330272979384,4,0.8197908496732026
0,0.727390761548065,0.0621045495712631,"{'early_stopping': False, 'eta0': 0.1, 'max_iter': 10, 'penalty': 'l1'}",Perceptron,0.635126050420168,0.576778433982523,4,0.7061268709504003
0,0.7979608822305451,0.0386576385894852,"{'C': 10, 'max_iter': 10000, 'penalty': 'l2'}",LinearSVC,0.6928571428571428,0.7219009003582851,4,0.8534689188806837
0,0.8065751144402831,0.0392257785833029,"{'alpha': 0.1, 'learning_rate': 'optimal', 'loss': 'log', 'penalty': 'l2'}",SGDClassifier,0.6607563025210086,0.7182175352997111,4,0.8539905497552557
0,0.8133083645443197,0.0429716848691073,"{'criterion': 'gini', 'max_features': None, 'min_samples_leaf': 13, 'min_samples_split': 20, 'splitter': 'random'}",DecisionTreeClassifier,0.646218487394958,0.7248367944423613,4,0.8578416093710212
0,0.8159176029962547,0.0394505911649365,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 1000}",RandomForestClassifier,0.6694957983193277,0.7314314852208201,4,0.8624794725971195
0,0.8230420307948398,0.0345372251811923,"{'colsample_bytree': 1.0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 2000, 'subsample': 1.0, 'use_label_encoder': False}",XGBClassifier,0.6607563025210084,0.7373076611732654,4,0.8655716549245961
0,0.8118060757386598,0.04381469570815156,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",Logistic_Regression,0.6930252100840336,0.739382520620119,5,0.856677078912373
0,0.8204327923429048,0.03767250713111477,"{'C': 1.0, 'gamma': 0.1, 'kernel': 'rbf'}",SVC,0.7163025210084033,0.7488230021093216,5,0.8639543898367427
0,0.7122888056595921,0.03984219576550677,{'var_smoothing': 0.07906043210907697},GaussianNB,0.43277310924369744,0.5315285698252497,4,0.8100366692131399
0,0.7122888056595921,0.03984219576550677,{'var_smoothing': 0.07906043210907697},GaussianNB,0.43277310924369744,0.5315285698252497,5,0.8100366692131399
0,0.7122888056595921,0.03984219576550677,{'var_smoothing': 0.07906043210907697},GaussianNB,0.43277310924369744,0.5315285698252497,5,0.8100366692131399
0,0.7519392426133997,0.05392983381163926,"{'early_stopping': False, 'eta0': 0.0001, 'max_iter': 10, 'penalty': None}",Perceptron,0.7287394957983193,0.6645371953064984,5,0.7920989163342105
0,0.8080690803162712,0.04075420249196683,"{'C': 0.01, 'max_iter': 1, 'penalty': 'l2'}",LinearSVC,0.690420168067227,0.72041558697375,5,0.849113997113997
0,0.8099250936329588,0.04378494773656076,"{'alpha': 0.01, 'learning_rate': 'optimal', 'loss': 'log', 'penalty': 'l2'}",SGDClassifier,0.7018487394957983,0.7372889948801532,5,0.8573817729111847
0,0.8245526425301707,0.03489046670349286,"{'criterion': 'gini', 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 4, 'splitter': 'best'}",DecisionTreeClassifier,0.731344537815126,0.748040921311696,5,0.8344242707183884
0,0.8353724511027881,0.031847040848216074,"{'bootstrap': True, 'criterion': 'entropy', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",RandomForestClassifier,0.7252941176470589,0.7708968301734191,5,0.8675018532665592
0,0.8361256762380359,0.038454265475876756,"{'colsample_bytree': 1.0, 'gamma': 1, 'learning_rate': 0.01, 'max_depth': 9, 'min_child_weight': 6, 'n_estimators': 2000, 'subsample': 1.0, 'use_label_encoder': False}",XGBClassifier,0.7108403361344537,0.7630857235156848,5,0.8764565260447613
